Id   |Name                                 |!|Country                                   |Sponsor                                                              |Host                                                    |Distance  |Latency
17539|Salta                                |+|Argentina                                 |Telecom Argentina                                                    |st1slt.telecom.com.ar:8080                              |12057924.1|0
14279|Salta                                |+|Argentina                                 |Express - Decoteve S.A                                               |sp3.express.com.ar:8080                                 |12057924.1|0
16975|Mililani, HI                         |+|United States                             |Spectrum                                                             |speedtest.oceanic.com:8080                              |12096069.0|0
10669|Honolulu, HI                         |+|United States                             |Servpac Inc.                                                         |speedtest1.servpac.com:8080                             |12111900.3|0
22494|Honolulu, HI                         |+|United States                             |Hawaii Dialogix Telecom                                              |speedtest.hawaiidt.com:8080                             |12111900.3|0
24031|Honolulu, HI                         |+|United States                             |Hawaiian Telcom 2                                                    |htspeed.hawaiiantel.net:8080                            |12111900.3|0
7592 |Jayapura                             |+|Indonesia                                 |PT. Telekomunikasi Indonesia                                         |jayapura.speedtest.telkom.net.id:8080                   |12114359.9|0
10630|Broome                               |+|Australia                                 |Optus                                                                |broome.wa.speedtest.optusnet.com.au:8080                |12115163.4|0
10880|Santiago del Estero                  |+|Argentina                                 |Arlink                                                               |sp1.arlink.net.ar:8080                                  |12204068.2|0
25596|San Miguel de Tucumán                |+|Argentina                                 |Dova S.R.L.                                                          |www.dovanet.com.ar:8080                                 |12208763.0|0
20804|San Miguel de Tucúman                |+|Argentina                                 |Arlab TI                                                             |speedtest.arlab.com.ar:8080                             |12209382.9|0
10316|San Miguel de Tucuman                |+|Argentina                                 |Telecom Personal                                                     |st1tuc.personal.com.ar:8080                             |12209382.9|0
17538|Tucuman                              |+|Argentina                                 |Telecom Argentina                                                    |st1tmn.telecom.com.ar:8080                              |12209382.9|0
17540|Santiago del Estero                  |+|Argentina                                 |Telecom Argentina                                                    |st1sde.telecom.com.ar:8080                              |12223216.7|0
14280|Santiago del Estero                  |+|Argentina                                 |Express - Megavision S.A                                             |sp2.express.com.ar:8080                                 |12224453.4|0
1546 |Montevideo                           |+|Uruguay                                   |Antel                                                                |speedtest.com.uy:8080                                   |12274494.1|0
5177 |Montevideo                           |+|Uruguay                                   |Claro Uruguay                                                        |speedtest.claro.com.uy:8080                             |12274494.1|0
20212|Montevideo                           |+|Uruguay                                   |Movistar Uruguay                                                     |speedtest.movistar.com.uy:8080                          |12274494.1|0
4153 |Darwin                               |+|Australia                                 |Internode                                                            |speedtest-drw.cdn.on.net:8080                           |12274681.6|0
6757 |Darwin                               |+|Australia                                 |AARNet                                                               |nt-drwn-speedtest.aarnet.net.au:8080                    |12274681.6|0
22036|Darwin                               |+|Australia                                 |Telstra                                                              |drw1.speedtest.telstra.net:8080                         |12276684.1|0
16979|Mauna Lani, HI                       |+|United States                             |Spectrum                                                             |kmlahi07-speedtest-01-a.hawaii.rr.com:8080              |12279346.8|0
22647|Parana                               |+|Argentina                                 |BM Soluciones SRL                                                    |test.bmsolucionessrl.net.ar:8080                        |12295462.4|0
18736|Santa Fe                             |+|Argentina                                 |Fibertel                                                             |st-santafe.cablevisionfibertel.com.ar:8080              |12296940.6|0
10943|Santa Fe                             |+|Argentina                                 |Cablevideo Digital S.A                                               |test.bionik.tv:8080                                     |12296940.6|0
24955|Sunchales                            |+|Argentina                                 |Integrar Soluciones Informaticas                                     |speedtest1.integrarsi.com.ar:8080                       |12299394.8|0
18166|Antofagasta                          |+|Chile                                     |Entel                                                                |speedtest3.entelchile.net:8080                          |12311103.3|0
4409 |Rafaela                              |+|Argentina                                 |Wiltel                                                               |testwilnet.com.ar:8080                                  |12320331.4|0
2288 |Pohnpei                              | |Federated States of Micronesia            |FSMTC                                                                |www.speedtest.fm:8080                                   |12333352.3|0
6873 |Berisso                              |+|Argentina                                 |Tecnologia Work Out                                                  |190.103.82.4:8080                                       |12380249.8|0
25150|Tigre                                |+|Argentina                                 |Vanet Telecomunicaciones SRL                                         |speedtest.vanet.com.ar:8080                             |12389247.2|0
18730|San Isidro                           |+|Argentina                                 |Fibertel                                                             |st-banorte.cablevisionfibertel.com.ar:8080              |12389725.9|0
18729|La Plata                             |+|Argentina                                 |Fibertel                                                             |st-laplata.cablevisionfibertel.com.ar:8080              |12390046.3|0
12878|La Plata                             |+|Argentina                                 |Telecom Personal                                                     |st1laplata.personal.com.ar:8080                         |12390046.3|0
2186 |Buenos Aires                         |+|Argentina                                 |TeleRed                                                              |www.telered.com.ar:8080                                 |12391230.3|0
7696 |Buenos Aires                         |+|Argentina                                 |Movistar Servidor Nacional                                           |aplicacion.speedy.com.ar:8080                           |12391230.3|0
900  |Buenos Aires                         |+|Argentina                                 |Telecentro                                                           |velocidad.telecentro.net.ar:8080                        |12391230.3|0
20775|Buenos Aires                         |+|Argentina                                 |IFX NETWORKS ARGENTINA                                               |spt.ifxnetworks.com.ar:8080                             |12391230.3|0
7206 |Buenos Aires                         |+|Argentina                                 |DIRECTV INTERNET                                                     |speedtest.directvnet.com.ar:8080                        |12391230.3|0
11480|Buenos Aires                         |+|Argentina                                 |Convergia Argentina                                                  |speedtest1.convergia.com.ar:8080                        |12391230.3|0
18732|Buenos Aires                         |+|Argentina                                 |Fibertel                                                             |st-cabanorte.cablevisionfibertel.com.ar:8080            |12391230.3|0
18896|Buenos Aires                         |+|Argentina                                 |Gigared S.A.                                                         |speedtest.gigared.com.ar:8080                           |12391230.3|0
6825 |Buenos Aires                         |+|Argentina                                 |Telefonica De Argentina SA (EMPRESAS)                                |speedtest1.gics.telefonica.com.ar:8080                  |12391230.3|0
16640|Lanús                                |+|Argentina                                 |Fibermax S.A.                                                        |speedtest1.fibermax.com.ar:8080                         |12391230.3|0
4336 |Buenos Aires                         |+|Argentina                                 |IXP CABASE                                                           |speedtestbue.cabase.org.ar:8080                         |12391230.3|0
18908|Buenos Aires                         |+|Argentina                                 |Metrotel                                                             |speedtest2.metrotel.com.ar:8080                         |12391232.1|0
12877|Nordelta                             |+|Argentina                                 |Telecom Personal                                                     |st1nordelta.personal.com.ar:8080                        |12391643.7|0
12876|Vicente Lopez                        |+|Argentina                                 |Telecom Personal                                                     |st1vilo.personal.com.ar:8080                            |12391809.3|0
18672|Quilmes                              |+|Argentina                                 |Fibertel                                                             |st-basur.cablevisionfibertel.com.ar:8080                |12392717.5|0
13772|Benavidez                            |+|Argentina                                 |GOW INTERNET SRL                                                     |speedtest.gowinternet.com.ar:8080                       |12395184.1|0
14555|Benavidez                            |+|Argentina                                 |Advantun SRL                                                         |speedtest.advantun.com:8080                             |12395198.5|0
18735|Rosario                              |+|Argentina                                 |Fibertel                                                             |st-rosario.cablevisionfibertel.com.ar:8080              |12401658.9|0
13075|Rosario                              |+|Argentina                                 |Express - Teledifusora S.A                                           |speedtest.express.com.ar:8080                           |12402094.0|0
2756 |Rosario                              |+|Argentina                                 |WNinternet                                                           |wninternet.com:8080                                     |12402094.0|0
10982|Rosario                              |+|Argentina                                 |Servicios Rosario                                                    |st1.serviciosrosario.com.ar:8080                        |12402094.0|0
18731|Caseros                              |+|Argentina                                 |Fibertel                                                             |st-baoeste.cablevisionfibertel.com.ar:8080              |12403143.1|0
10244|Villa Constitucion                   |+|Argentina                                 |Airweb - Banda Ancha                                                 |st1.airwebinternet.com:8080                             |12403847.0|0
14787|Del Viso                             |+|Argentina                                 |TelViso                                                              |speedtest.telviso.com.ar:8080                           |12405295.2|0
14054|Totoras                              |+|Argentina                                 |Datalink S.R.L. - VAYNET                                             |speedtest.datalinksrl.com.ar:8080                       |12405984.0|0
4743 |Ramos Mejia                          |+|Argentina                                 |Solunet.com.ar                                                       |speedtest.solunet.com.ar:8080                           |12406619.0|0
10319|Ramos Mejia                          |+|Argentina                                 |Telecom Personal                                                     |st1ram.personal.com.ar:8080                             |12406619.0|0
9184 |Ramos Mejia                          |+|Argentina                                 |Telecom Argentina                                                    |st1ram.telecom.com.ar:8080                              |12406619.0|0
12618|El Trebol                            |+|Argentina                                 |Red Regional S.A                                                     |speedtest.redregionalsa.com.ar:8080                     |12409467.2|0
18931|Roldan                               |+|Argentina                                 |Lemmon Internet                                                      |speedtest.redlimon.com.ar:8080                          |12414861.7|0
1190 |Villa Gobernador Galvez              |+|Argentina                                 |Cooperativa Telefonica                                               |test-adsl.coopvgg.com.ar:8080                           |12428685.3|0
17283|San Clemente del Tuyú                |+|Argentina                                 |ATCCO SRL                                                            |speedtest.atcco.com.ar:8080                             |12430878.6|0
18737|Lujan                                |+|Argentina                                 |Fibertel                                                             |st-lujan.cablevisionfibertel.com.ar:8080                |12434558.4|0
3172 |Geraldton                            |+|Australia                                 |NODE1 Internet                                                       |speedtest.node1.com.au:8080                             |12458580.8|0
13876|Pinamar                              |+|Argentina                                 |Telpin                                                               |speedtest.telpin.com.ar:8080                            |12499945.7|0
15116|Bell Ville                           |+|Argentina                                 |Nodosud SA                                                           |tuenlace.nodosud.com.ar:8080                            |12508685.1|0
18733|Córdoba                              |+|Argentina                                 |Fibertel                                                             |st-cordoba.cablevisionfibertel.com.ar:8080              |12510051.4|0
10315|Cordoba                              |+|Argentina                                 |Telecom Personal                                                     |st1res.personal.com.ar:8080                             |12510051.4|0
25110|Cordoba                              |+|Argentina                                 |Airsat                                                               |speedtest.airsat.com.ar:8080                            |12510051.4|0
3215 |Villa Gesell                         |+|Argentina                                 |COTEL LTDA.                                                          |spt1.cotel.com.ar:8080                                  |12514271.0|0
8103 |Villa Maria                          |+|Argentina                                 |SiTSA Telecomunicaciones                                             |sp1.sitsa.com.ar:8080                                   |12526591.2|0
25638|La Rioja                             |+|Argentina                                 |La Rioja Telecomunicaciones SAPEM                                    |ookla.iparatodos.com.ar:8080                            |12529431.1|0
18699|Mar del Plata                        |+|Argentina                                 |Fibertel                                                             |st-mdq.cablevisionfibertel.com.ar:8080                  |12613146.4|0
10317|Mar del Plata                        |+|Argentina                                 |Telecom Personal                                                     |st1mdp.personal.com.ar:8080                             |12613146.4|0
6704 |Villa Mercedes                       |+|Argentina                                 |SIDECOM Ingenieria                                                   |132.255.224.2:8080                                      |12772689.8|0
15097|Perth                                |+|Australia                                 |NODE1 Internet                                                       |speedtest-per1.node1.com.au:8080                        |12793672.6|0
18249|Perth                                |+|Australia                                 |Vocus Communications                                                 |speedtest-pth.vocus.net:8080                            |12793921.8|0
2627 |Perth                                |+|Australia                                 |Telstra                                                              |per1.speedtest.telstra.net:8080                         |12793921.8|0
9662 |Perth                                |+|Australia                                 |Foxtel Broadband                                                     |ws1-n1per.isp.foxtel.net.au:8080                        |12793921.8|0
3414 |Perth                                |+|Australia                                 |Optus                                                                |speedtest.per.optusnet.com.au:8080                      |12793921.8|0
6153 |Perth                                |+|Australia                                 |AARNet                                                               |wa-knsg-speedtest.aarnet.net.au:8080                    |12793921.8|0
2171 |Perth                                |+|Australia                                 |Internode                                                            |speedtest-per.cdn.on.net:8080                           |12793921.8|0
17109|Perth                                |+|Australia                                 |Pentanet                                                             |speedtest.pentanet.com.au:8080                          |12793921.8|0
22904|Perth                                |+|Australia                                 |Superloop                                                            |sp02.au.superloop.com:8080                              |12793921.8|0
3254 |Perth                                |+|Australia                                 |Vodafone Hutchison Australia (PH)                                    |ph.speedtest.vodafone.com.au:8080                       |12793921.8|0
1931 |Perth                                |+|Australia                                 |IX Australia                                                         |speedtest.wa.ix.asn.au:8080                             |12793921.8|0
6784 |San Luis                             |+|Argentina                                 |WindNet - Internet Banda Ancha                                       |speedtest.wind.net.ar:8080                              |12801179.0|0
14582|San Juan                             |+|Argentina                                 |NETLINK Wireless Internet                                            |speedtest.netlink-internet.com.ar:8080                  |12810310.8|0
26223|San Juan                             |+|Argentina                                 |Ciudad Fibra                                                         |speedtest.ciudadfibra.com.ar:8080                       |12810310.8|0
20972|Tres Arroyos                         |+|Argentina                                 |Eternet Sistemas                                                     |speedtest103.eternet.cc:8080                            |12810368.0|0
10613|Rockingham                           |+|Australia                                 |Optus                                                                |rockingham.wa.speedtest.optusnet.com.au:8080            |12810569.5|0
10741|Coronel Suarez                       |+|Argentina                                 |INTERNET SUAREZ                                                      |speedtest.internetsuarez.com.ar:8080                    |12841779.5|0
10748|Coronel Suarez                       |+|Argentina                                 |FastNet Argentina                                                    |speedtest.fastnet.com.ar:8080                           |12841779.5|0
19611|Salliquelo                           |+|Argentina                                 |eTech Net S.A.                                                       |speedtest.etechnet.com.ar:8080                          |12851504.8|0
10988|Coronel Pringles                     |+|Argentina                                 |RELTID CV S.A.                                                       |speedtest.reltid.com.ar:8080                            |12857713.3|0
18784|Coquimbo                             |+|Chile                                     |INTELCOM NETWORKS                                                    |speedtest.intelcom.cl:8080                              |12878242.1|0
15739|Sierra de la Ventana                 |+|Argentina                                 |VISIONNET                                                            |speedtest.sierravision.com.ar:8080                      |12886183.3|0
13215|Ovalle                               |+|Chile                                     |Cable Color                                                          |speedtest.cablecolor.cl:8080                            |12918800.9|0
10318|Mendoza                              |+|Argentina                                 |Telecom Personal                                                     |st1mdz.personal.com.ar:8080                             |12934287.3|0
9194 |Mendoza                              |+|Argentina                                 |Telecom Argentina                                                    |st1mdz.telecom.com.ar:8080                              |12934287.3|0
6633 |Majuro                               |+|Marshall Islands                          |MINTA                                                                |speedtest.minta.mh:8080                                 |12942338.6|0
19099|Lujan de Cuyo                        |+|Argentina                                 |TECNET Fiber                                                         |speedtest.tecnetfiber.com:8080                          |12950588.4|0
12879|Lujan                                |+|Argentina                                 |Telecom Personal                                                     |st1lujan.personal.com.ar:8080                           |12950588.4|0
17671|Bahía Blanca                         |+|Argentina                                 |BVC Online                                                           |speedtest.bvconline.com.ar:8080                         |12960395.7|0
18725|Bahía Blanca                         |+|Argentina                                 |Fibertel                                                             |st-bahiablanca.cablevisionfibertel.com.ar:8080          |12960395.7|0
25396|Tunuyan                              |+|Argentina                                 |CTNET                                                                |speedtesttny.ctnetonline.com.ar:8080                    |13001519.3|0
25519|General Acha                         |+|Argentina                                 |Telega SA                                                            |tele1.telega.com.ar:8080                                |13003946.1|0
21449|San Rafael                           |+|Argentina                                 |EcoWifi                                                              |speedtest.ecowifi.com.ar:8080                           |13035809.5|0
11065|San Rafael                           |+|Argentina                                 |CTNET                                                                |speedtest.ctnetonline.com.ar:8080                       |13035809.5|0
21675|La Ligua                             |+|Chile                                     |WIRCOM                                                               |speedtest.wircom.cl:8080                                |13063963.1|0
22988|Quillota                             |+|Chile                                     |TELEFONICA DEL MAR                                                   |speedtest.telefonicadelmar.cl:8080                      |13098153.1|0
939  |Santiago                             |+|Chile                                     |Telefonica Chile                                                     |speedtest-netgauge.movistar.cl:8080                     |13100322.1|0
17307|Valdivia                             |+|Chile                                     |Grupo GTD                                                            |telsur.grupogtd.com:8080                                |13100322.1|0
11508|Santiago                             |+|Chile                                     |Grupo GTD                                                            |nacional.grupogtd.com:8080                              |13100322.1|0
9749 |Santiago                             |+|Chile                                     |Bynarya SpA                                                          |speedtest.bynarya.net:8080                              |13100322.1|0
12732|Santiago                             |+|Chile                                     |Orbyta S.A.                                                          |speedtest.orbyta.com:8080                               |13100322.1|0
18386|Santiago                             |+|Chile                                     |Austro Internet                                                      |speedtest.austrointernet.cl:8080                        |13100322.1|0
1858 |Santiago                             |+|Chile                                     |Entel                                                                |speedtest1.entelchile.net:8080                          |13100322.1|0
8793 |Santiago                             |+|Chile                                     |Convergia Telecom S.A.                                               |speedtest.convergia.cl:8080                             |13100322.1|0
21436|Santiago                             |+|Chile                                     |Movistar Chile                                                       |speedtest-h5-10g.movistarplay.cl:8080                   |13100322.1|0
8017 |Santiago                             |+|Chile                                     |Claro Chile SA                                                       |speedtest.clarochile.cl:8080                            |13100322.1|0
7631 |Santiago                             |+|Chile                                     |WOM Chile                                                            |sp1.wom.cl:8080                                         |13100322.1|0
20007|Santiago                             |+|Chile                                     |MyJ Chile Spa.                                                       |speedtest.myjchile.cl:8080                              |13100322.1|0
9222 |Santiago                             |+|Chile                                     |SEiT SPA                                                             |speedtest.seit.cl:8080                                  |13100322.1|0
20579|Santiago                             |+|Chile                                     |SERVICIOS DE TELECOMUNICACIONES INTERCABLE LTDA                      |speedtest.intercable.cl:8080                            |13100322.1|0
20891|Santiago                             |+|Chile                                     |IFX NETWORKS CHILE                                                   |sptcl.ifxnetworks.com:8080                              |13100322.1|0
22081|santiago                             |+|Chile                                     |hosting.cl                                                           |speedtest.hosting.cl:8080                               |13100322.1|0
24622|Santiago                             |+|Chile                                     |Netglobalis S.A                                                      |speedtest.netglobalis.cl:8080                           |13100322.1|0
21423|Santiago                             |+|Chile                                     |Pronto IP Comunicaciones                                             |speedserv.prontoip.com:8080                             |13100322.1|0
14485|Santiago                             |+|Chile                                     |TLINK SpA                                                            |speedtest.tlink.cl:8080                                 |13100328.9|0
22239|Renca                                |+|Chile                                     |MI FIBRA                                                             |speedtest.mifibra.cl:8080                               |13103159.5|0
25238|La Pintana                           |+|Chile                                     |Artec Telecom SpA                                                    |speedtest.artectelecom.net:8080                         |13110165.7|0
25514|La Pintana                           |+|Chile                                     |Wisplan                                                              |speedtest.wisplan.cl:8080                               |13110165.7|0
10452|Vina Del Mar                         |+|Chile                                     |Tecnoera                                                             |speedtest.tecnoera.com:8080                             |13129705.2|0
13018|Valparaíso                           |+|Chile                                     |Pontificia Universidad Catolica de Valparaiso                        |velocimetro.ucv.cl:8080                                 |13136021.6|0
3929 |Port Moresby                         |+|Papua New Guinea                          |Digicel PNG LTD                                                      |speedtest.online.net.pg:8080                            |13160592.9|0
7774 |Port Moresby                         |+|Papua New Guinea                          |PNG IXP                                                              |speedtest1.pngixp.com:8080                              |13160592.9|0
17824|Viedma                               |+|Argentina                                 |Agilnet                                                              |speedtest.agilnet.com.ar:8080                           |13166350.2|0
25592|Curico                               |+|Chile                                     |FullConection                                                        |test.fullconection.net:8080                             |13257887.4|0
16426|Curico                               |+|Chile                                     |Haulmer                                                              |speedtest.haulmer.com:8080                              |13257887.4|0
18113|Molina                               |+|Chile                                     |NovaVision                                                           |novavision.cl:8080                                      |13270382.8|0
17364|Talca                                |+|Chile                                     |Geonet SpA                                                           |speedtest.geonet.cl:8080                                |13317892.8|0
9705 |General Roca                         |+|Argentina                                 |Telcocom                                                             |speedtest.telcocom.com.ar:8080                          |13321139.6|0
23108|San Javier                           |+|Chile                                     |Tv Cable Loncomilla                                                  |speedtest2.loncomillatv.cl:8080                         |13336253.9|0
13553|Neuquen                              |+|Argentina                                 |Davitel S.A.                                                         |speedtest.davitel.com.ar:8080                           |13349038.5|0
18727|Neuquén                              |+|Argentina                                 |Fibertel                                                             |st-neuquen.cablevisionfibertel.com.ar:8080              |13349038.5|0
18948|Retiro                               |+|Chile                                     |Intersur Limitada                                                    |speedtest.intersurtv.cl:8080                            |13372694.1|0
20675|Cutral Co                            |+|Argentina                                 |COPELCO Ltda                                                         |speedtest.copelnet.com.ar:8080                          |13420148.3|0
18213|Chillan                              |+|Chile                                     |CableVision                                                          |speedtest2.ccvision.cl:8080                             |13436448.4|0
18894|Concepción                           |+|Chile                                     |Mundo Pacifico                                                       |speedtest.mundopacifico.cl:8080                         |13515111.5|0
22275|Los Angeles                          |+|Chile                                     |Tv Cable del Sur                                                     |tvcablesur.cl:8080                                      |13516871.7|0
7462 |Bairiki                              |+|Kiribati                                  |ATHKL                                                                |speedtest.ath.net.ki:8080                               |13612892.2|0
14875|Temuco                               |+|Chile                                     |HomeNet Ltda.                                                        |speedtest.homenet.cl:8080                               |13624911.9|0
20880|Temuco                               |+|Chile                                     |MASCONECTADOS                                                        |speedtest.masconectados.cl:8080                         |13624911.9|0
23240|Villarrica                           |+|Chile                                     |HomeNet Ltda.                                                        |wamnet.cl:8080                                          |13640798.3|0
23260|Gorbea                               |+|Chile                                     |HomeNet Ltda.                                                        |st3.homenet.cl:8080                                     |13656947.3|0
2457 |Comodoro Rivadavia                   |+|Argentina                                 |S.C.P.L                                                              |test.comodoro.coop:8080                                 |13808930.1|0
10442|Townsville                           |+|Australia                                 |Optus                                                                |townsville.qld.speedtest.optusnet.com.au:8080           |13975438.8|0
5021 |Honiara                              |+|Solomon Islands                           |Solomon Telekom Company Limited                                      |speedtest.telekom.net.sb:8080                           |13979634.3|0
17653|Honiara                              | |SB                                        |Satsol                                                               |speedtest.satsol.tv:8080                                |13979634.3|0
10989|Rio Gallegos                         |+|Argentina                                 |Arlink                                                               |rg.supercanal.com.ar:8080                               |14295148.7|0
10092|Rio Gallegos                         |+|Argentina                                 |SSServicios                                                          |speedtest1.ssservicios.com.ar:8080                      |14295148.7|0
13434|Mackay                               |+|Australia                                 |Redfox Corporation Pty Ltd                                           |speedtest.redfox.net.au:8080                            |14296545.9|0
9531 |Rio Grande                           |+|Argentina                                 |TV Fuego S.A.                                                        |speedtest1.tvfuego.com:8080                             |14346689.2|0
2914 |El Calafate                          |+|Argentina                                 |COTECAL LTDA.                                                        |ooklaserver.cotecal.com.ar:8080                         |14390634.5|0
14330|Ushuaia                              |+|Argentina                                 |USHUAIA VISIÓN S.A.                                                  |speedtest.ushuaiavision.com.ar:8080                     |14441803.3|0
19610|Punta Arenas                         |+|Chile                                     |Telefonica Chile                                                     |speedtest-netgauge.movistarplay.cl:8080                 |14486412.1|0
12246|Barossa Valley                       |+|Australia                                 |Beam Internet                                                        |speedtest.beambarossa.com.au:8080                       |14588057.5|0
2628 |Adelaide                             |+|Australia                                 |Telstra                                                              |ade1.speedtest.telstra.net:8080                         |14590966.8|0
18247|Adelaide                             |+|Australia                                 |Vocus Communications                                                 |speedtest-ade.vocus.net:8080                            |14590966.8|0
234  |Adelaide                             |+|Australia                                 |Internode                                                            |speedtest-adl.cdn.on.net:8080                           |14590966.8|0
16907|Adelaide                             |+|Australia                                 |KernWi-Fi Pty Ltd                                                    |ookla.kernwifi.com.au:8080                              |14590966.8|0
5074 |Adelaide                             |+|Australia                                 |NuSkope                                                              |speedtest.nuskope.com.au:8080                           |14590966.8|0
26332|Adelaide                             |+|Australia                                 |Caznet                                                               |speedtest.caznet.com.au:8080                            |14590966.8|0
4051 |Adelaide                             |+|Australia                                 |Vodafone Hutchison Australia (AE)                                    |ae.speedtest.vodafone.com.au:8080                       |14590966.8|0
6359 |Adelaide                             |+|Australia                                 |AARNet                                                               |sa-prka-speedtest.aarnet.net.au:8080                    |14590966.8|0
17702|Sunshine Coast                       |+|Australia                                 |Telstra                                                              |mcy1.speedtest.telstra.net:8080                         |14915928.3|0
10443|Sunshine Coast                       |+|Australia                                 |Optus                                                                |sunshinecoast.qld.speedtest.optusnet.com.au:8080        |14915928.3|0
10439|Limestonecoast                       |+|Australia                                 |Optus                                                                |limestonecoast.sa.speedtest.optusnet.com.au:8080        |14942766.8|0
11881|Brisbane                             |+|Australia                                 |VMvault                                                              |speedtest.dc3.vmvault.com.au:8080                       |15074107.8|0
2604 |Brisbane                             |+|Australia                                 |Telstra                                                              |brs1.speedtest.telstra.net:8080                         |15074489.4|0
8847 |Brisbane                             |+|Australia                                 |Foxtel Broadband                                                     |ws1-n1bri.isp.foxtel.net.au:8080                        |15074489.4|0
18248|Brisbane                             |+|Australia                                 |Vocus Communications                                                 |speedtest-bne.vocus.net:8080                            |15074489.4|0
18473|Brisbane                             |+|Australia                                 |APNIC Pty Ltd                                                        |speedtest.apnic.net:8080                                |15074489.4|0
6119 |Brisbane                             |+|Australia                                 |AARNet                                                               |qld-gdpt-speedtest.aarnet.net.au:8080                   |15074489.4|0
2165 |Brisbane                             |+|Australia                                 |Internode                                                            |speedtest-bne.cdn.on.net:8080                           |15074489.4|0
16660|Brisbane                             |+|Australia                                 |GComm Pty Ltd                                                        |st-bne-02.gcomm.com.au:8080                             |15074489.4|0
21581|Brisbane                             |+|Australia                                 |Over the Wire                                                        |bne-speed.overthewire.com.au:8080                       |15074489.4|0
21417|Brisbane                             |+|Australia                                 |Pivit                                                                |speedtest.pivit.net.au:8080                             |15074489.4|0
22841|Brisbane                             |+|Australia                                 |Superloop                                                            |sp01.au.superloop.com:8080                              |15074489.4|0
26257|Brisbane                             |+|Australia                                 |Vine Networks                                                        |speedtest.vinenetworks.com.au:8080                      |15074489.4|0
16329|Gold Coast                           |+|Australia                                 |Telstra                                                              |ool1.speedtest.telstra.net:8080                         |15115855.1|0
10441|Gold Coast                           |+|Australia                                 |Optus                                                                |goldcoast.qld.speedtest.optusnet.com.au:8080            |15115855.1|0
